owner,repo_name,C3,pull_number,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,created_at,merged_at,time_to_merge
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/298,298,2024-10-14T04:07:41Z,1223,1,2,10,15,e6d695422dba055f071cf7b022a8b894b30e7a0f,ff738d98f50ca6f421df9fe9a430dbf176695bed,bf31c28da591e5a3937b627b85f4e5c8d9aaf583,e6d695422dba055f071cf7b022a8b894b30e7a0f,brentyi,MERGED,2024-10-14T04:07:41Z,2024-10-14T06:00:50Z,1:53:09
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/377,377,2025-01-26T23:54:11Z,1223,2,6,71,31,735c5018ebbb3c656f18e8178eafb6d258f67a58,f7b238f21a8196a428fe3dc47344190e75be91fc,5fdb8f47935a9f2362b2fe29d18e3a76247ed023,516707e971f21b69fc807cd64db02942feb22c7d,brentyi,MERGED,2025-01-26T23:54:11Z,2025-01-28T06:30:52Z,"1 day, 6:36:41"
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/356,356,2024-12-12T02:57:22Z,1223,2,7,142,7,2355d1d4b39ac407dbd5fe336f2690460e9ceda8,e5bd814fa54cf8732c769ef7eb39ef8480fb3833,9f8edaa0f02d0adb21d929de3d1c35aeb14f241b,28b24342cb22b54b93491fdfd5779b2ffb5eccb7,brentyi,MERGED,2024-12-12T02:57:22Z,2024-12-12T16:34:26Z,13:37:04
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/251,251,2024-07-22T06:54:29Z,1223,5,1,202,58,d9197192e9baea8d19f826688f1b17201f504fb3,c40da3e4c835d374ce3e7293dd21bbbc1b6d9fd4,f236041b5c0c3f91d54e4801f8c26328c24e5781,acaca334b3cce5cf9202006ba3aec5b662767b6f,brentyi,MERGED,2024-07-22T06:54:29Z,2024-07-22T07:02:49Z,0:08:20
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/244,244,2024-07-16T05:09:17Z,1223,3,10,160,142,8d98fa3ccf3e7340ca503c399590354b995940cb,2889a095053965cb177d9cce22a670efc59583d0,fbcb430ba0f8e8e40e42f1539688ff753e832ba7,19f27cd655dc8b050bd97dad71f244e57999eeb2,brentyi,MERGED,2024-07-16T05:09:17Z,2024-07-16T06:29:26Z,1:20:09
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/228,228,2024-06-25T15:08:04Z,1223,8,4,91,97,3439b9679adac8d9a8a9262d1f8a62a345f14966,c1dfdc03cff53872ccd085197860dab6d4b9a830,ac584f98c600733cf0a98ab3aa595797465530b0,28d018458ec399974bd887197341d6d3d012c984,brentyi,MERGED,2024-06-25T15:08:04Z,2024-06-27T06:45:55Z,"1 day, 15:37:51"
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/229,229,2024-06-27T05:17:56Z,1223,2,5,13,9,eb8e274a0bc76f05d7e57dc729ecbc9da0cf546d,ac584f98c600733cf0a98ab3aa595797465530b0,8d690da7a2cb467f4788cdcf38ccad5364e49f43,2ddec850dc59d1ebdce08c3dbe8f7529b93f1446,brentyi,MERGED,2024-06-27T05:17:56Z,2024-06-27T06:35:32Z,1:17:36
nerfstudio-project,viser,https://github.com/nerfstudio-project/viser/pull/214,214,2024-05-21T15:01:34Z,1223,12,72,1255,1372,b51f51d77e246d5f99908c9712d77b83bae1b279,400cafc398434045c083774c59fd5e872aba2ddb,14942b502146a51b5509918b3b5976e555a0e677,4740e04ac579bb7b57cbe957a32278de0a5f6ec9,brentyi,MERGED,2024-05-21T15:01:34Z,2024-05-25T13:41:38Z,"3 days, 22:40:04"
o1-labs,proof-systems,https://github.com/o1-labs/proof-systems/pull/2795,2795,2024-11-20T15:28:28Z,439,1,1,11,1,93afc08c23c615005589282136d4a90e2b08e0b0,c75ef56f93fd60bb6bc337dee2108c789a9881da,f8512983db16bfec748cd214227184aabb67f2a4,93afc08c23c615005589282136d4a90e2b08e0b0,dannywillems,MERGED,2024-11-20T15:28:28Z,2024-12-02T15:22:34Z,"11 days, 23:54:06"
obophenotype,uberon,https://github.com/obophenotype/uberon/pull/3507,3507,2025-04-23T22:38:04Z,140,4,1,11,0,c4a43b18e2e48d0b16005c84f170c35568b43a8e,42f9f987892138f838d34e123da2b09984c28b38,21b9f381f6bfbf34ae030c1dda0d189e2feab97c,76e25e93d6f85e65cdf2f17a897bc30a043f802d,cmungall,MERGED,2025-04-23T22:38:04Z,2025-04-24T03:57:43Z,5:19:39
openvm-org,openvm,https://github.com/openvm-org/openvm/pull/936,936,2024-12-04T00:05:45Z,238,2,6,17,12,67ff088aedea0dddbbd9a245571334c776f42a1f,138157b76a1555ebcbc76cea6e10ce26d26ce7b5,5b3e2670920d7c48016cd318462ac7375b4bfa01,bc82b6dc53fb40b51a891a2bac686e1c33a5d245,jonathanpwang,MERGED,2024-12-04T00:05:45Z,2024-12-04T01:19:57Z,1:14:12
osmosis-labs,osmosis,https://github.com/osmosis-labs/osmosis/pull/9007,9007,2025-02-28T17:03:29Z,939,1,6,24,14,3ffaf3fa31eff5ceac80eb7151cd9b7cf4a637e3,b218d3e5299e77a08915c487fb3ac5109ecd2a85,7b1a78d397b632247fe83f51867f319adf3a858c,3ffaf3fa31eff5ceac80eb7151cd9b7cf4a637e3,ValarDragon,MERGED,2025-02-28T17:03:29Z,2025-02-28T19:12:30Z,2:09:01
osmosis-labs,osmosis,https://github.com/osmosis-labs/osmosis/pull/9040,9040,2025-03-10T16:55:03Z,939,1,1,5,5,22dd70126294083f043f076a3f06d16110ee4094,47625bc727fc4495c3aaafc92a5c4ff9802efba9,3830890c70fc5d0f1ebf85df8137901c955f348b,22dd70126294083f043f076a3f06d16110ee4094,ValarDragon,MERGED,2025-03-10T16:55:03Z,2025-03-10T17:57:15Z,1:02:12
oven-sh,bun,https://github.com/oven-sh/bun/pull/19270,19270,2025-04-25T06:00:23Z,78437,1,7,37,4,8d0ccb744958eecc74f8f13d72c67e2e83a757e9,5152254b2bd9e0826ed7d06825baf497b7de0f99,a1eb595d8693f6509020b5739a77b7fea0a4e62d,8d0ccb744958eecc74f8f13d72c67e2e83a757e9,Jarred-Sumner,MERGED,2025-04-25T06:00:23Z,2025-04-25T07:07:34Z,1:07:11
oven-sh,bun,https://github.com/oven-sh/bun/pull/11211,11211,2024-05-21T01:57:22Z,78437,2,5,52,1,6458907f70daad66b01e67916527ea07c260d24a,40fcf25e01c498e5d5ee6897007d1f384d67e2b5,06a9aa80c38b08b3148bfeabe560697956d38a64,5f6e2b216988d20db4a48a7088fb74417f419c27,Jarred-Sumner,MERGED,2024-05-21T01:57:22Z,2024-05-21T18:19:18Z,16:21:56
oven-sh,bun,https://github.com/oven-sh/bun/pull/17779,17779,2025-02-27T23:05:33Z,78437,2,2,74,1,03502533d19ec12fad55a61470b82d2df66a0410,febf6593a6115bc934e94c8792ed6d1639abb507,838c3bbb8b2bf866d906b54fa5d5a3e3af8b939f,3abad8a5212f1ce9d02cd047e555cdb1a20cdfc6,dylan-conway,MERGED,2025-02-27T23:05:33Z,2025-02-28T01:17:20Z,2:11:47
poap-xyz,poap.js,https://github.com/poap-xyz/poap.js/pull/136,136,2024-10-04T20:24:56Z,12,2,3,20,19,b672693169cfa35863505bd341e3667ec5423c8f,ebe90dcef4ecca63fd2fc4ab02e5c88416fb37a6,a9d7528a46e545f5a95458c29c7609bda07260a6,22c20c713aa18c24db54025d9763b3d785de44d0,rlajous,MERGED,2024-10-04T20:24:56Z,2024-10-04T21:00:19Z,0:35:23
portone-io,developers.portone.io,https://github.com/portone-io/developers.portone.io/pull/814,814,2025-03-22T10:54:40Z,13,2,28,200,190,30911c9b3d78ec96bf3b13e85510eee4ed6d14f1,cfae0b329b75606e8ea2805317f9698291c0b2f7,cec71e4548c7b3ee086a731237f8fd35299960ea,311323616f2b01291707b12c56a530168c1033ea,doohochang,MERGED,2025-03-22T10:54:40Z,2025-03-24T02:43:19Z,"1 day, 15:48:39"
potpie-ai,potpie-ui,https://github.com/potpie-ai/potpie-ui/pull/129,129,2025-02-19T12:44:41Z,15,2,3,212,210,180c5b5c2385d996ebcfe8eea3b54f04a4a541e5,cc1011d0e5a390d4a4e86d842814568ecd073c08,1eb6e562a9ed30d861a13eacd3cf2584d67f8289,422754ea4d860ae8125f599813c12081634138e1,dhirenmathur,MERGED,2025-02-19T12:44:41Z,2025-02-19T15:09:25Z,2:24:44
pozar87,apts,https://github.com/pozar87/apts/pull/10,10,2025-03-03T18:47:43Z,10,6,7,635,407,06532b6e39afd97517c43aad89971b996e546c99,2ea1874c808b5e7c017e95fda559ab96b4c07883,8f7996689dbd1acd08b9cedf10c50a9b7f1db0e1,7802024fbf1e8846ba43181762c1f69dd8e4e076,pozar87,MERGED,2025-03-03T18:47:43Z,2025-03-03T20:06:06Z,1:18:23
pozar87,apts,https://github.com/pozar87/apts/pull/8,8,2025-02-19T14:35:52Z,10,3,1,40,0,92bc82aa4342d96768d43ed37c45302d771cdef9,232e662b6f6c340cebb4592ccb53991d51022782,0058b5928784450908ea351cf5d7498f6ea80388,d79aab8043a73a72176db714a6fb300654f33db0,pozar87,MERGED,2025-02-19T14:35:52Z,2025-02-22T13:14:08Z,"2 days, 22:38:16"
prescient-design,cortex,https://github.com/prescient-design/cortex/pull/19,19,2025-03-21T20:19:53Z,41,8,15,1726,25,ef2c86157bb59ae6efab9f0fbf104ad60e61ad27,d76115f7f6a9526240bfc378225a8a2863135a60,c723bfbeb66812da73f755ea0afab22f1c71aff7,3936c5b1e4dd9c380a282ddea379a49ac78ad9a7,samuelstanton,MERGED,2025-03-21T20:19:53Z,2025-03-21T23:59:04Z,3:39:11
proboscis,pinjected,https://github.com/proboscis/pinjected/pull/22,22,2024-06-11T04:51:01Z,14,7,28,955,282,13e98dfae2ae75ab108a2eb90e19e7fbf7d3a8ca,84385718ec9cf3f3edfeedd110796d3febffe5f3,012450114b1e27cdbb58efc9efcb99a922075bd9,f36b5c4faabc49f137762ec11d834abaafddafe0,proboscis,MERGED,2024-06-11T04:51:01Z,2024-06-11T04:51:12Z,0:00:11
proboscis,pinjected,https://github.com/proboscis/pinjected/pull/21,21,2024-05-01T08:07:34Z,14,1,10,109,28,1be205941df7e91160123f0ff5335f874da122b0,012450114b1e27cdbb58efc9efcb99a922075bd9,0831f3444f9bed85c11efbcc1554477826bd56ba,1be205941df7e91160123f0ff5335f874da122b0,proboscis,MERGED,2024-05-01T08:07:34Z,2024-05-01T08:07:43Z,0:00:09
proboscis,pinjected,https://github.com/proboscis/pinjected/pull/65,65,2025-01-21T14:58:22Z,14,1,2,6,22,5e05a1bff26c8a1b7736cbf69613a6ed75b9e7d3,2b560b35cadae8e3cc7e4c801dcd9e4b20ac0b04,55461da338d70ec4c019d69bd8533098d473eff5,5e05a1bff26c8a1b7736cbf69613a6ed75b9e7d3,proboscis,MERGED,2025-01-21T14:58:22Z,2025-01-21T14:58:30Z,0:00:08
py-typedlogic,py-typedlogic,https://github.com/py-typedlogic/py-typedlogic/pull/2,2,2025-01-11T01:41:52Z,12,7,64,2881,1371,ed42895c9e02ccf3ec2e04682bebb8cf3e6b31f6,552fef05f82c0620425e971504eb8c5cedfdd315,0be0d54444e5c27081ac8f0cd3901fdcddd7d396,f2ccd9d3c6f90820884e342ae15e859ec042688e,cmungall,MERGED,2025-01-11T01:41:52Z,2025-01-11T02:42:31Z,1:00:39
py-typedlogic,py-typedlogic,https://github.com/py-typedlogic/py-typedlogic/pull/1,1,2024-11-12T03:54:29Z,12,8,154,8809,2269,d61b83b389ee1efd6fcf8a97f84bc4aa26bcc200,0be0d54444e5c27081ac8f0cd3901fdcddd7d396,77e8f18888bf6a03102ef1affc4e38d432b64f46,f3b862c882530d15895cac53ba98945f68589fed,cmungall,MERGED,2024-11-12T03:54:29Z,2024-11-12T04:29:54Z,0:35:25
pymc-devs,pytensor,https://github.com/pymc-devs/pytensor/pull/918,918,2024-07-10T15:26:21Z,466,10,2,48,7,6d1546cdfd67052998b96f22bf0609dc5a5c03a8,29183c72bdae1ee7cf1e06c90675d3d7d61bb18b,7fffec618bde96c9403b263d18d7c3d3dd869189,19cf45e72ce7b7addff48cd9004eefa5d81d7521,twiecki,MERGED,2024-07-10T15:26:21Z,2024-08-10T21:53:39Z,"31 days, 6:27:18"
pymc-devs,pytensor,https://github.com/pymc-devs/pytensor/pull/966,966,2024-08-09T21:36:53Z,466,7,1,4,1,30f2a44a67b3abff18b1583f6a3966dfa3a9fc3f,7fffec618bde96c9403b263d18d7c3d3dd869189,0ae3cfef5f646afc3433c599f4da8bb01586d132,a28b55cd1377872f261d330a7e1e92bcec7d5fc1,twiecki,MERGED,2024-08-09T21:36:53Z,2024-08-10T10:53:53Z,13:17:00
pytorch,test-infra,https://github.com/pytorch/test-infra/pull/6181,6181,2025-01-17T00:15:35Z,93,1,2,61,2,78fac18670c68b5d334aac9a538a82fabab06ef4,1ba80a7a4e166363555cc5e99b112b5a2ef23fe3,cb2e2d91a25220bb507f2b65a21334dcec87dbae,78fac18670c68b5d334aac9a538a82fabab06ef4,wdvr,MERGED,2025-01-17T00:15:35Z,2025-01-17T00:34:39Z,0:19:04
pytorch,test-infra,https://github.com/pytorch/test-infra/pull/5783,5783,2024-10-18T00:06:41Z,93,1,3,22,3,e162da9553685ce8559e2dae435f09ee094daa85,29dc85d0951099819f5237feb6084ad7e8b16d1d,a728aa1ed774da01d34b737549578e9548aba060,e162da9553685ce8559e2dae435f09ee094daa85,wdvr,MERGED,2024-10-18T00:06:41Z,2024-10-30T23:50:20Z,"12 days, 23:43:39"
pytorch,test-infra,https://github.com/pytorch/test-infra/pull/6336,6336,2025-02-26T00:17:20Z,93,2,1,56,0,7964074b32dc2c89b8a93bf2792040ee9a0e8c62,beda828f1cedb60b1f88245c9fd2ddf3b9d49caf,0ca13ac58a906270d8caac018bba2bae7dcf6f39,5621d9d5b112a006e3aef48ca935e8ea8946eba9,wdvr,MERGED,2025-02-26T00:17:20Z,2025-02-26T05:47:14Z,5:29:54
qltysh,qlty,https://github.com/qltysh/qlty/pull/1945,1945,2025-04-17T14:21:10Z,2655,2,1,2,1,efcdeeac28e42413f557b70185273aba32f00b77,dcdcf02db1df8798fc09187b3470fca8eff994ab,a593a91d0c239845ca4ef4f146a5fa61ba2fc6b5,53be6b41ca20db9d4cc697a9080c4f95b5b122f0,brynary,MERGED,2025-04-17T14:21:10Z,2025-04-17T14:32:38Z,0:11:28
qltysh,qlty,https://github.com/qltysh/qlty/pull/1992,1992,2025-04-30T12:36:37Z,2655,2,6,27,25,578479a4996d9fd108b9cd3e55da8e59d77c0691,8022a7f98cb02245ad4635fa032ae41755e6d638,c7698347179668a6c9664105769701c0878f745d,8e959a0900bbf6a8d3048f39f5479fc84efddb81,brynary,MERGED,2025-04-30T12:36:37Z,2025-04-30T13:22:54Z,0:46:17
qltysh,qlty,https://github.com/qltysh/qlty/pull/1960,1960,2025-04-20T16:14:06Z,2655,1,9,46,58,ae4820b77b4a87f9e8ca588a263b75bd0d3e4f6e,e837c154809bd87eccb8089defc5aee0f97ca3cb,ee6f7973a51df65b09c9c9f9cf9371314fd47a69,ae4820b77b4a87f9e8ca588a263b75bd0d3e4f6e,brynary,MERGED,2025-04-20T16:14:06Z,2025-04-20T16:20:33Z,0:06:27
qltysh,qlty,https://github.com/qltysh/qlty/pull/1209,1209,2024-11-23T14:05:01Z,2655,1,5,5,5,58c1348581673004d873b1847776289db8628314,df420fee8ca7002a35666bbe6c8b07f0b1846f7a,3124098bedf9a7da65b9798107fa1184432bd485,58c1348581673004d873b1847776289db8628314,brynary,MERGED,2024-11-23T14:05:01Z,2024-11-23T14:25:47Z,0:20:46
qltysh,qlty,https://github.com/qltysh/qlty/pull/1281,1281,2024-12-09T16:31:11Z,2655,2,9,864,10,67688b1e39e85275a44f92eaab5840d9253b8cd2,ecafab8d9f5076a7aa78027206f309617390d52a,b7031bd5c66f32b962c3a4f1b9da28ebcf15f8af,5c28045d8616ee567c8c858a6743abdb3667845d,brynary,MERGED,2024-12-09T16:31:11Z,2024-12-09T20:16:41Z,3:45:30
qltysh,qlty,https://github.com/qltysh/qlty/pull/1297,1297,2024-12-11T01:11:25Z,2655,1,2,2,3,05af4dcd6534c1e2383c421dc92fdb5312fce086,83921516b5f663346d9bf7bd73670922b6590dbd,cd7f94cc08c3ce3a808a9927cd539ddb5eafd09b,05af4dcd6534c1e2383c421dc92fdb5312fce086,brynary,MERGED,2024-12-11T01:11:25Z,2024-12-11T01:42:03Z,0:30:38
quokka-astro,quokka,https://github.com/quokka-astro/quokka/pull/655,655,2024-06-22T23:00:37Z,48,1,9,0,123957,88c63d69f7b5ec7474e4c1324b2e68fd70fdabc0,8191640ae0629f0916b85be85ba6826a87a35005,7333fa5f067e06de04d6c9dab6533bc943eb2471,88c63d69f7b5ec7474e4c1324b2e68fd70fdabc0,BenWibking,MERGED,2024-06-22T23:00:37Z,2024-06-24T12:38:04Z,"1 day, 13:37:27"
renlabs-dev,torus-ts,https://github.com/renlabs-dev/torus-ts/pull/130,130,2025-02-11T20:23:00Z,12,15,296,6331,6007,20b811f68f180814aaf3948b0eb8a907277c2d75,87932963387bc8982a8f435633e2ee1b9b331ff7,c7d02db9d837c78622374880c8b3f569e414bae0,4349de1e934ed48d8d730a65839773de9e384105,steinerkelvin,MERGED,2025-02-11T20:23:00Z,2025-02-19T20:00:42Z,"7 days, 23:37:42"
rishikanthc,Scriberr,https://github.com/rishikanthc/Scriberr/pull/64,64,2025-02-27T15:33:47Z,868,3,2,72,11,ce25e1be8cadcc2bad8e324c44672de2baa5d30d,971321555fe05135ec13d9ba4a206498f4e5ca3d,b58d98dc2f4b8046c515fbf8ff678f644bc0e3c1,ab11912abb824977426ab0e88928ae7ce8772d18,SpirusNox,MERGED,2025-02-27T15:33:47Z,2025-02-27T15:33:56Z,0:00:09
rishikanthc,Scriberr,https://github.com/rishikanthc/Scriberr/pull/60,60,2025-02-26T12:45:35Z,868,1,5,14,10,b1d4f650fe803d054277130734f9b2d5a7509d1d,b58d98dc2f4b8046c515fbf8ff678f644bc0e3c1,6c40cb4b0fad7961a189fd3c2eba2429e61fb951,b1d4f650fe803d054277130734f9b2d5a7509d1d,SpirusNox,MERGED,2025-02-26T12:45:35Z,2025-02-26T12:45:53Z,0:00:18
rishikanthc,Scriberr,https://github.com/rishikanthc/Scriberr/pull/109,109,2025-04-15T21:18:50Z,868,1,5,140,186,70ed449014cb3abb6969a8dd7fa00a880dae4b73,dfec28ba3164951dfee788d8e218a261311766c6,10065cb88e5dff62a9a7be62984fd171567d480b,70ed449014cb3abb6969a8dd7fa00a880dae4b73,SpirusNox,MERGED,2025-04-15T21:18:50Z,2025-04-15T21:18:57Z,0:00:07
rishikanthc,Scriberr,https://github.com/rishikanthc/Scriberr/pull/114,114,2025-04-22T21:41:40Z,868,1,3,36,5,9ee85e4e75ba7d3be423e79b188b2e39b9d66255,f54de0b8842d106ebad60a28dba870281cdef5c0,dfec28ba3164951dfee788d8e218a261311766c6,9ee85e4e75ba7d3be423e79b188b2e39b9d66255,SpirusNox,MERGED,2025-04-22T21:41:40Z,2025-04-22T21:42:06Z,0:00:26
rishikanthc,Scriberr,https://github.com/rishikanthc/Scriberr/pull/59,59,2025-02-25T22:16:33Z,868,1,2,72,11,ce25e1be8cadcc2bad8e324c44672de2baa5d30d,bc81e8f93c1ca32c7108f17985e10330ca339d29,7d963a475dd527d221aad7d599c305c94a4a4fe8,ce25e1be8cadcc2bad8e324c44672de2baa5d30d,SpirusNox,MERGED,2025-02-25T22:16:33Z,2025-02-26T04:22:52Z,6:06:19
rishikanthc,Scriberr,https://github.com/rishikanthc/Scriberr/pull/47,47,2025-02-05T22:47:12Z,868,4,6,139,44,93a628b86b0ad3d45b27c5cce88070ff0ae6c5da,72b064271b2276b83efdb443c5ef1da6a5003c53,f1d4020eb23f7c3d5f3f821ffbcfd309df8a3b57,6e2ebee6728d6ecca659d4c2fe389531e543f27c,SpirusNox,MERGED,2025-02-05T22:47:12Z,2025-02-10T04:07:22Z,"4 days, 5:20:10"
rollbar,rollbar.js,https://github.com/rollbar/rollbar.js/pull/1169,1169,2025-04-13T22:17:33Z,578,6,6,612,1,a04163910748f31c773e8a6d20ea8fbf3ced9611,abd26de3177cc646546d01be2a78385ea534bf68,fc80eb5ed28d75e7040e294fff1cf2234c85fb2b,9cd13859593c3269f105dea1c251fe98436a7bd5,matux,MERGED,2025-04-13T22:17:33Z,2025-04-16T20:31:40Z,"2 days, 22:14:07"
sakaiproject,sakai,https://github.com/sakaiproject/sakai/pull/13368,13368,2025-02-26T22:08:42Z,1151,1,1,12,0,11ebb02a4cc0b987ec85aa7760a0a75b878fe3e0,b9e1654e6e64c377df4211258d5507df48413c6f,768cefc500c08003364022060923d3c698ec7533,11ebb02a4cc0b987ec85aa7760a0a75b878fe3e0,ottenhoff,MERGED,2025-02-26T22:08:42Z,2025-02-27T15:24:01Z,17:15:19
sakaiproject,sakai,https://github.com/sakaiproject/sakai/pull/12979,12979,2024-10-22T19:25:40Z,1151,2,1,14,9,16df55b0ff1f17641dcfffebe34d2c48097dbef6,e46000fd60ee745c22acfef187a5483b964ff3e3,917096f66411c1baa1e15ed7cf1d0d42a151a842,c88f1d40d155d8f43f9d32f5cecb703eb1e3d6e6,ottenhoff,MERGED,2024-10-22T19:25:40Z,2024-10-23T19:03:54Z,23:38:14
sakaiproject,sakai,https://github.com/sakaiproject/sakai/pull/12599,12599,2024-05-13T15:49:04Z,1151,2,2,3,6,af0e912ef7db765839597d2fc954d5e6bdb1e231,6a19145498a958ce75b64c3e5318ed7af708e336,171476d4f91f8e16b431949910571a75bf9f6af9,7070376a36c3a57aa4fbbc7d08797ec0369d77a4,ottenhoff,MERGED,2024-05-13T15:49:04Z,2024-05-14T14:06:12Z,22:17:08
samzong,mdctl,https://github.com/samzong/mdctl/pull/25,25,2025-03-20T15:44:03Z,15,1,4,45,4,6897d37acbf2ea42b348336827764d6bf97ba3ae,6ee8c09ea04b00e1ab8ec732275c41f8d84476d8,2d857c22e8cd06251c0a8cc872970f76da6e552b,6897d37acbf2ea42b348336827764d6bf97ba3ae,samzong,MERGED,2025-03-20T15:44:03Z,2025-03-20T15:45:57Z,0:01:54
shandley,awesome-virome,https://github.com/shandley/awesome-virome/pull/47,47,2025-03-17T04:32:14Z,36,2,1,6,1,ddd28e229ca08b4959f4a61a56090713f00ec1f3,e9a3fc8bc69ed49ecd7f2b7b576bf03c0f982353,59979acbcce83992a8dcc8afdcf7aa4eb47e94b7,38119c45120757ecef8d1893b9f3b3bad44a1f7f,shandley,MERGED,2025-03-17T04:32:14Z,2025-03-17T04:32:28Z,0:00:14
shandley,awesome-virome,https://github.com/shandley/awesome-virome/pull/59,59,2025-03-17T15:23:47Z,36,1,1,17,8,d291f72d0e52ab5fe86dad1b50da43f2be0f9417,879c6f0a53ae58fb3393a612a2e200f95c886870,ecd74d24e09863dd4d97ec3135cda1bd551c68dd,d291f72d0e52ab5fe86dad1b50da43f2be0f9417,shandley,MERGED,2025-03-17T15:23:47Z,2025-03-17T15:24:01Z,0:00:14
shandley,awesome-virome,https://github.com/shandley/awesome-virome/pull/27,27,2025-03-17T02:52:48Z,36,1,1,31,16,3e8c4ae33b3a091ee375bb4c5cf7021843dc225f,c9586525615cc9e352556ef621a81bd18ff5c5ab,31f96c169c57f40f6717952325a317924cd54203,3e8c4ae33b3a091ee375bb4c5cf7021843dc225f,shandley,MERGED,2025-03-17T02:52:48Z,2025-03-17T02:52:56Z,0:00:08
shandley,awesome-virome,https://github.com/shandley/awesome-virome/pull/55,55,2025-03-17T14:46:08Z,36,1,3,82,16,64c2b9af03064b62987886e1353bc2f8516b81aa,9f15f4108403fd772efd49acd7b9ba0862099119,b5489da61d5b0848a49022a85192badc1a5ed668,64c2b9af03064b62987886e1353bc2f8516b81aa,shandley,MERGED,2025-03-17T14:46:08Z,2025-03-17T14:46:16Z,0:00:08
shandley,awesome-virome,https://github.com/shandley/awesome-virome/pull/65,65,2025-03-17T16:03:32Z,36,1,1,8,2,b2fcbe5886e654d1867f09f1a2ed62e1821a759e,9853c1a97f018102671a3a891dab6b30f80a7f95,b614e43d039a8c2fb5098766c110d8b50db0a0ab,b2fcbe5886e654d1867f09f1a2ed62e1821a759e,shandley,MERGED,2025-03-17T16:03:32Z,2025-03-17T16:03:38Z,0:00:06
shopwareLabs,extension-verifier,https://github.com/shopwareLabs/extension-verifier/pull/19,19,2025-03-11T08:33:14Z,32,7,40,755,338,0d06fd167340b46c7bae94b71e2a74bcefa0aa14,e512b9aeb60efbe48833cc447e824e363758bdd6,d2a8df54fd479be431f526dab7f6a68b764348a5,f1c92b127b84830cd07741416e6d7bf543a6196e,shyim,MERGED,2025-03-11T08:33:14Z,2025-03-12T09:03:45Z,"1 day, 0:30:31"
snapshot-labs,sx-monorepo,https://github.com/snapshot-labs/sx-monorepo/pull/397,397,2024-06-11T09:09:31Z,24,2,1,1,0,38c052b3cd59c4bc1b372a50ef408f3fa8bf45d3,622ef3410773db0e61135a07e35a5d479430ef20,f1486d7d18d0e52ad59911b0c0f0d55169ee7b23,b7142020948bdebbd186353a68d48240e191fee3,bonustrack,MERGED,2024-06-11T09:09:31Z,2024-06-11T09:09:39Z,0:00:08
sourcegraph,cody,https://github.com/sourcegraph/cody/pull/5156,5156,2024-08-09T09:25:21Z,3668,2,1,22,19,0dfcbbdc8eae1f9c54566be724b2aab11ef94aa4,43b6a25c13215500e5d65a612160797e53a63d80,9f50461d77d8a86c691c2e4be2dd04a3fea0813e,c0fc9a32eef0da917308771f378162899bcb8da9,umpox,MERGED,2024-08-09T09:25:21Z,2024-08-09T09:32:09Z,0:06:48
spaceshelter,orbitar,https://github.com/spaceshelter/orbitar/pull/418,418,2025-02-23T21:32:09Z,66,1,2,10,2,9ed3bdb2af08beb10aa2230c75dea9112d6c9599,0407e944237318935d87b6979a376d6c75d07f1b,48eb6aeefc95b86793c0023ef783e32ec88de51a,9ed3bdb2af08beb10aa2230c75dea9112d6c9599,Aivean,MERGED,2025-02-23T21:32:09Z,2025-02-23T22:17:29Z,0:45:20
sublime-security,sublime-rules,https://github.com/sublime-security/sublime-rules/pull/1663,1663,2024-06-13T21:15:49Z,310,1,1,1,0,d5421b10fa613848b4e1a105028963aed847e8a2,0b510c88b482ac3c8c265acdb04bdba2b3b34eeb,9fbcac4755c0b9b307f813b1f8b30b18af23b4ac,d5421b10fa613848b4e1a105028963aed847e8a2,aidenmitchell,MERGED,2024-06-13T21:15:49Z,2024-06-14T20:55:34Z,23:39:45
sublime-security,sublime-rules,https://github.com/sublime-security/sublime-rules/pull/1677,1677,2024-06-20T14:16:30Z,310,1,1,1,0,4a4afe93775460521e11a859a4acf4277d0c3e7c,b4ab6037353aa5c81b017383feb4ce5d9e148675,61958dc7015c1be78801330d4fdd12d23d8ae171,4a4afe93775460521e11a859a4acf4277d0c3e7c,morriscode,MERGED,2024-06-20T14:16:30Z,2024-06-20T14:52:46Z,0:36:16
synapsecns,sanguine,https://github.com/synapsecns/sanguine/pull/2901,2901,2024-07-21T13:14:16Z,49,7,5,18,0,b9d27237b34d56d68c7b72b7f3b21053f384240e,bfae87cff1cb01e8fc0c105db6cae569769c9cce,d4a71b8c598723c62e85999f37869ba94126718f,bfb8a728f0c4c70ca99115b47f81f12eaa531d6e,aureliusbtc,MERGED,2024-07-21T13:14:16Z,2024-07-29T11:38:13Z,"7 days, 22:23:57"
